76.,246.,17.,160.,6.,170.,114.,6.,1.,12.,113.,1.,0.,245.,202.,222.,1.,318.,10.,131.,131.,354.,380.,256.,34.70685298,8.95442448,19.13249786,10.56573123,17.6765257,9.20084562,14.25101029,14.97045113,10.17763166,13.31225878,18.42838064,12.01274459,15.72308786,21.73878728,15.4436683,-13.89116727
74.,250.,17.,158.,6.,171.,115.,6.,1.,15.,110.,1.,1.,247.,205.,225.,1.,317.,8.,126.,129.,353.,379.,252.,34.71436013,8.96797053,19.11863431,10.42794392,17.64866735,9.20469179,14.26850141,14.92532319,10.14508203,13.32688106,18.38763895,11.98031354,15.70902476,21.71174983,15.4118075,-13.94199483
76.,248.,15.,159.,7.,171.,118.,7.,0.,16.,107.,1.,0.,244.,211.,223.,0.,319.,9.,127.,133.,351.,381.,257.,34.7844527,8.95915461,19.10005672,10.4593647,17.59006912,9.12172272,14.29230407,14.81776465,10.06544837,13.2776675,18.31423348,11.88130356,15.64060863,21.6517922,15.35918079,-13.9527831
76.,246.,17.,161.,7.,170.,113.,6.,0.,14.,114.,1.,1.,250.,210.,225.,1.,318.,8.,132.,133.,357.,377.,250.,34.84863669,8.94234515,19.1318789,10.59142821,17.44940648,9.02184993,14.48973255,14.82357306,10.0245883,12.97893778,18.29738521,11.79376348,15.48423694,21.51994141,15.23003077,-13.91262128
75.,247.,15.,160.,8.,170.,117.,6.,1.,16.,115.,1.,0.,246.,204.,221.,1.,319.,9.,127.,131.,353.,378.,258.,34.77273433,8.89094655,19.04053084,10.5143145,17.35731582,9.02475563,14.44618774,14.75422472,10.03817537,13.02326815,18.19071533,11.82329743,15.51651678,21.45675864,15.22159139,-13.87456725
72.,248.,15.,163.,6.,168.,113.,6.,1.,16.,118.,1.,0.,244.,206.,222.,0.,320.,9.,129.,130.,355.,381.,258.,34.66341357,8.80777279,18.95379661,10.47820953,17.53165417,9.19873769,14.41721917,14.63265079,9.94993893,13.34034774,17.96992182,11.80335396,15.73887822,21.48018511,15.32572912,-13.8822895
75.,246.,19.,165.,6.,171.,114.,6.,0.,17.,112.,1.,0.,246.,208.,223.,0.,317.,10.,127.,133.,356.,378.,252.,34.65403139,8.82807851,18.97331907,10.48973135,17.69697679,9.22191161,14.44407582,14.62471839,9.94863897,13.51784935,18.00056746,11.84438721,15.86464103,21.56020604,15.40017415,-13.95960087
74.,247.,18.,161.,6.,171.,114.,7.,0.,15.,113.,1.,1.,245.,207.,224.,0.,319.,8.,124.,131.,351.,377.,254.,34.69704884,8.86025774,18.98206114,10.42555714,17.55228161,9.1238756,14.42878821,14.62946443,9.96862988,13.51290538,18.19961785,11.89664071,15.78449345,21.64454519,15.40753757,-14.09710691
72.,246.,17.,164.,6.,170.,115.,6.,1.,15.,112.,0.,1.,246.,208.,224.,1.,318.,10.,127.,132.,355.,382.,257.,34.72619005,8.8742861,19.0097924,10.3815489,17.54075575,9.13356167,14.4018111,14.65978595,9.97755625,13.48239873,18.24001003,11.89007455,15.72487468,21.69067611,15.43193449,-14.15275914
72.,246.,16.,161.,6.,169.,114.,5.,1.,17.,112.,1.,1.,248.,210.,224.,0.,318.,9.,133.,132.,355.,380.,258.,34.74933147,8.89040094,19.02512413,10.27935382,17.57695065,9.16556738,14.40377971,14.65322817,9.96537385,13.50346252,18.19530723,11.86173054,15.7469134,21.717493,15.45134128,-14.19921976
74.,245.,20.,162.,8.,168.,115.,7.,1.,18.,111.,1.,0.,247.,206.,222.,0.,322.,10.,135.,131.,354.,377.,252.,34.74174299,8.91067599,19.01775744,9.96757134,17.46546816,9.12904212,14.43767673,14.61070726,9.9291847,13.51876249,18.11385335,11.77872365,15.79380703,21.70340688,15.42867537,-14.24083804
74.,246.,18.,162.,6.,164.,112.,5.,1.,23.,109.,1.,0.,247.,207.,228.,0.,320.,8.,133.,132.,353.,378.,253.,34.75766707,8.92168344,18.98441374,9.5647689,17.37329635,9.11210172,14.44894398,14.59585772,9.88375032,13.46937877,18.07974297,11.73807325,15.77992426,21.68616296,15.417094,-14.36629125
